标准品种ID,旧目录编码,名称,英文名称,药品类型,条目类型,原文规格,专科指导,来源位置,来源版本,审核状态
GEN-6F239674558A72198473E28F,MED-2026-T238,艾附暖宫丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 45丸重 9g，每 100 丸重 4g、 10g，每袋装 9g，每瓶装45g,False,table:128/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-6D34D29C7285E36D339DD8A9,MED-2026-T239,乌鸡白凤丸(胶囊、片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 10 丸重 1g，每袋装 6g 、9g
胶囊：每粒装 0.3g
片剂：每片重 0.5g",False,table:128/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D6F576EC7D161072A33C3D69,MED-2026-T240,八珍益母丸(胶囊),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每袋装6g 、9g
胶囊：每粒装 0.35g（相当于饮片 0.921g）",False,table:128/row:10,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4698DC75E338E9EE6459C9AA,MED-2026-T241,补血益母丸(颗粒),,CHINESE_PATENT,MEDICATION,"丸剂：每袋装 12g（每 200丸重 12g）
颗粒剂：每 1g 相当于饮片1.5959g",False,table:129/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E417FAA713ADC78FF6169CEE,MED-2026-T242,定坤丹,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 10.8g（相当于饮片4.78g，含复方滇鸡血藤膏 0.25g），每瓶装 7g （相当于饮片 5.4g）,False,table:129/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-875BD7EBFA4FE334D878904C,MED-2026-T243,更年安片(胶囊),,CHINESE_PATENT,MEDICATION,"片剂：每片重 0.3g 、0.31g
胶囊：每粒装 0.3g",True,table:129/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A0D4FAD6012277AD8908A0A2,MED-2026-T244,坤泰胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.5g,False,table:129/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-C6D2C8045AD13B6D3C11B120,MED-2026-T245,滋肾育胎丸,,CHINESE_PATENT,MEDICATION,丸剂,True,table:129/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-8F66EDC39DE2E61B5D4A899B,MED-2026-T246,乳癖消颗粒(胶囊、片),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 8g（相当于原药材 6g）
胶囊：每粒装 0.32g
片剂：每片重 0.32g、0.34g、 0.67g",False,table:129/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-ABF8E26953F7AF3F1E98A023,MED-2026-T247,桂枝茯苓丸(胶囊),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 6g，素丸每10 丸重 1.5g 、2.2g，每 100丸重 10g
胶囊：每粒装 0.31g",False,table:130/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4464A9C08EA9500259B368FF,MED-2026-T248,乳块消颗粒(胶囊、片),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 5g 、10g
胶囊：每粒装 0.3g
片剂：每片重 0.32g、0.36g （相当于饮片 3.85g）",False,table:130/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5F6706ABA3700C68ECA60A6C,MED-2026-T249,宫瘤清胶囊(颗粒),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.37g
颗粒剂：每袋装 4g",False,table:130/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-3F008FBF162B9C68B03CD365,MED-2026-T250,散结镇痛胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.4g,False,table:130/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2D4C707E8736720AA72D8441,MED-2026-T251,明目上清丸(片),,CHINESE_PATENT,MEDICATION,"丸剂：每袋（瓶）装 9g
片剂：每片重 0.6g 、0.63g",False,table:131/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-DEAC5E78DD550430CF50DAF8,MED-2026-T252,马应龙八宝眼膏,,CHINESE_PATENT,MEDICATION,"眼膏剂：每 1g 相当于饮片
0.05g",False,table:131/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-72CFDFEB77E7684F9B7D7C83,MED-2026-T253,黄连羊肝丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 20 丸重 1g，每 100 丸重 20g,False,table:132/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-022BD254144B555103547466,MED-2026-T254,珍珠明目滴眼液,,CHINESE_PATENT,MEDICATION,滴眼剂：每 1ml 相当于饮片 1mg，含珍珠液 0.02ml；每瓶（支）装 8ml 、10ml、 12ml 、15ml,False,table:132/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-59B65AED849DFECFC89DEEA6,MED-2026-T255,明目地黄丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 8 丸相当于原生药 3g，每袋装6g 、9g,False,table:132/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-B5C5F3E4EE7135EDE8947689,MED-2026-T256,障眼明片(胶囊),,CHINESE_PATENT,MEDICATION,"片剂：每片重 0.21g、0.42g
胶囊：每粒装 0.25g 、0.4g",False,table:132/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-26CA1F85DF4E1E6E46ED489A,MED-2026-T257,石斛夜光丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 5.5g 、9g，每 100 粒重 10g，每袋装6g 、7.3g,False,table:132/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0AF30AAB8B0B163C656A224F,MED-2026-T258,和血明目片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.3g 、0.31g,False,table:132/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-54D2E7F3154339C56893FF77,MED-2026-T259,止血祛瘀明目片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.3g,False,table:132/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D01EBADDE12303C2598CAFAE,MED-2026-T260,复方血栓通胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.5g
片剂：每片重 0.35g 、0.4g",False,table:132/row:10,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-EB6154BB3503D0BC879BCFD4,MED-2026-T261,耳聋左慈丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 8 丸相当于原生药 3g，每 10 丸重 1g,False,table:133/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-C7FAA3D4E6D5519736B1352D,MED-2026-T262,通窍耳聋丸,,CHINESE_PATENT,MEDICATION,丸剂：每 100 粒重 6g（相当于饮片 4.8g）,False,table:133/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E41D51D9377E6451B80B4699,MED-2026-T263,鼻炎康片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.37g（含马来酸氯苯那敏 1mg）,False,table:133/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-AD9F0CE964E24AAACEE0DE18,MED-2026-T264,鼻渊通窍颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋相当于饮片8.4g,False,table:133/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-86E70DA2CF9B8523D708C0C8,MED-2026-T265,藿胆丸(片、滴丸),,CHINESE_PATENT,MEDICATION,"丸剂：每 10 丸重 0.17g（每1g 相当于饮片 1g），每 195粒约重 3g，每瓶装 36g
片剂
滴丸剂：每丸重 50mg（每1g 含猪胆酸 100mg、广藿香油 100mg）",False,table:133/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2B8B3AEDBB26EAC12F87B3D5,MED-2026-T266,辛夷鼻炎丸,,CHINESE_PATENT,MEDICATION,丸剂：每 10 丸重 0.75g,False,table:133/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-69422C003FAE8BB12B101466,MED-2026-T267,香菊胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.3g（相当于饮片 3.186g）
片剂：每片重 0.3g 、0.32g",False,table:134/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-DA9BEFDA8E4EA303109AF104,MED-2026-T268,鼻窦炎口服液,,CHINESE_PATENT,MEDICATION,合剂：每 1ml 相当于饮片1.97g,False,table:134/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-3D0E3ECEEC91C457B5FFF08D,MED-2026-T269,辛芩颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 5g 、20g,False,table:134/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-ADCD4185DA264EA9308AD4E4,MED-2026-T270,黄氏响声丸,,CHINESE_PATENT,MEDICATION,"丸剂：炭衣丸每丸重 0.1g、 0.133g，糖衣丸每瓶装
400 丸",False,table:134/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-6DA10A636F83ABC8911D773C,MED-2026-T271,清咽滴丸,,CHINESE_PATENT,MEDICATION,滴丸剂：每丸重 20mg,False,table:134/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D0D64A9F83798F7E4115345D,MED-2026-T272,金嗓散结胶囊(颗粒、丸),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.4g
颗粒剂：每 1g 相当于饮片1.67g
丸剂：每 10 丸重 1g",False,table:134/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-77196D4D0F1EF381F1D53A64,MED-2026-T273,口炎清颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 3g 、10g,False,table:134/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-940BCC40949BB2943073CA1E,MED-2026-T274,玄麦甘桔颗粒(胶囊),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 10g
胶囊：每粒装 0.35g",False,table:134/row:10,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5423FEC2BD265F0838221E0D,MED-2026-T275,口腔溃疡散,,CHINESE_PATENT,MEDICATION,散剂：每瓶装 3g,False,table:134/row:11,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A0A1B5703CC06C6738C2F6E2,MED-2026-T276,西帕依固龈液,,CHINESE_PATENT,MEDICATION,合剂：每 1ml 相当于饮片0.02g,False,table:135/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5232BD76CEE7A70560690C85,MED-2026-T277,冰硼散,,CHINESE_PATENT,MEDICATION,散剂：每瓶（支）装0.6g、 1.5g 、2g 、3g,False,table:135/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0C8B6E48CB76D9329E87D757,MED-2026-T278,六神丸(胶囊、凝胶),,CHINESE_PATENT,MEDICATION,"丸剂：每 1000 粒重 3.125g
胶囊：每粒装 0.19g
凝胶剂：每支装 10g",False,table:135/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-F089C7B68207CB8F40BE965A,MED-2026-T279,百蕊颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每 1g 相当于饮片2.4g,False,table:135/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-CB2F7620E993337B70C674DA,MED-2026-T280,甘桔冰梅片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.2g,False,table:135/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0563BF4E69001EEB44019C44,MED-2026-T281,接骨七厘散(丸、片),,CHINESE_PATENT,MEDICATION,"散剂：每袋装 1.5g
丸剂：每袋装 1.5g 、2g
片剂：每片相当于原生药量 0.3g",False,table:136/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D4288ECFD2DCCDE166073C23,MED-2026-T282,伤科接骨片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.33g,False,table:136/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-DFE9B5031C3341584BDBCC25,MED-2026-T283,云南白药(胶囊、膏、酊、气雾剂),,CHINESE_PATENT,MEDICATION,散剂、胶囊、贴膏剂、酊剂、气雾剂,False,table:136/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-08869AAE997F63889795B3E3,MED-2026-T284,活血止痛散(胶囊、软胶囊),,CHINESE_PATENT,MEDICATION,"散剂：每袋（瓶）装 1.5g
胶囊：每粒装 0.25g 、0.5g
软胶囊：每粒装 0.65g（相当于饮片 0.5g）",False,table:137/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-CA42CF16EB6544C09AE744A3,MED-2026-T285,七厘散(胶囊),,CHINESE_PATENT,MEDICATION,"散剂：每瓶装 1.5g 、3g
胶囊：每粒装 0.5g",False,table:137/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-EC6AF848C5692F6320254323,MED-2026-T286,消痛贴膏,,CHINESE_PATENT,MEDICATION,贴膏剂：每贴装 1.0g、1.2g,False,table:137/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-80F01ED49509EB6419DD0E15,MED-2026-T287,独一味胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.3g（相当于饮片 1.0g）
片剂：每片重 0.26g、0.28g",False,table:137/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4539AC94FB872DA9A5835893,MED-2026-T288,盘龙七片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.3g,False,table:137/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5C7EE4A4C5A26C216D8C73DB,MED-2026-T289,复方伤痛胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.3g,False,table:137/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5EA8F2B5E0F07302AF61D53F,MED-2026-T290,颈舒颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 6g,False,table:137/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-B53357ECB5A38FEC23BFD3DE,MED-2026-T291,颈复康颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 5g,False,table:137/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-DB99DA1AA24BEBA6530CAA7A,MED-2026-T292,腰痹通胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.42g,False,table:137/row:10,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-213041AE3AA2F11F1199B78C,MED-2026-T293,滑膜炎颗粒(片),,CHINESE_PATENT,MEDICATION,"颗粒剂：每 1g 相当于饮片3g
片剂：每片重 0.5g 、0.6g",False,table:137/row:11,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-53AF67CFCE8BABD1E9C3263F,MED-2026-T294,舒筋活血丸(片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 6g
片剂：每片重 0.3g",False,table:137/row:12,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0B78A676E9CD371F02F7292D,MED-2026-T295,狗皮膏,,CHINESE_PATENT,MEDICATION,膏药：每张净重12g、15g、 24g 、30g,False,table:138/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E4FD6C14D699114815B0ADCA,MED-2026-T296,骨痛灵酊,,CHINESE_PATENT,MEDICATION,"酊剂：每袋装 10ml，每瓶装 30ml 、60ml 、100ml、
250ml",False,table:138/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-54F17DBE6F395AFF8CF28805,MED-2026-T297,通络祛痛膏,,CHINESE_PATENT,MEDICATION,贴膏剂：7cm × 10cm,False,table:138/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-B72280A3277562722CC69F3C,MED-2026-T298,复方南星止痛膏,,CHINESE_PATENT,MEDICATION,贴膏剂： 10cm × 13cm,False,table:138/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-554C28F7D583F464BAD2E267,MED-2026-T299,麝香追风止痛膏,,CHINESE_PATENT,MEDICATION,贴膏剂：7cm × 10cm,False,table:138/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-CF9E04617FEFB6658EEC7EBB,MED-2026-T300,仙灵骨葆胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.5g
片剂：每片重 0.3g",False,table:138/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-AC0C18594005EBDE60C70B17,MED-2026-T301,恒古骨伤愈合剂,,CHINESE_PATENT,MEDICATION,合剂：12.5ml/瓶，25ml/ 瓶,False,table:138/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D688A63E3B4203370A82B6A3,MED-2026-T302,小儿柴桂退热颗粒(口服液),,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 2.5g（每 1g 相当于饮片1.0g）、4g （每 1g 相当于饮片1.25g）、 5g（每 1g 相当于饮片 1.0g）合剂：每 1ml 相当于饮片 0.5g,False,table:139/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4341BE0D94CFE4DAFB65E3F8,MED-2026-T303,小儿青翘颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 5g 、7.5g,False,table:139/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-8649E2DCB74FE84863B87D61,MED-2026-T304,小儿宝泰康颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 2.6g 、4g、 8g,False,table:140/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-25D0EFDC3B8D6795D256B6D8,MED-2026-T305,小儿热速清口服液(颗粒),,CHINESE_PATENT,MEDICATION,合剂：每支装 10ml（每 1ml 相当于饮片 1.1625g）颗粒剂：每袋装 2g 、6g,False,table:140/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-065EF778EB5247F0134B47F6,MED-2026-T306,小儿豉翘清热颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 2g 、4g,False,table:140/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-3F70824FFDBC49926145510E,MED-2026-T307,小儿泻速停颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 3g 、5g、 10g,False,table:140/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D91549CA62289C60154FBBB3,MED-2026-T308,小儿肺热咳喘颗粒(口服液),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 3g 、4g （相当于饮片 10.6g）
合剂：每支装 10ml（每1ml 相当于饮片 1.77g）",False,table:140/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-8DF143FB2AE94ABA464D9625,MED-2026-T309,金振口服液,,CHINESE_PATENT,MEDICATION,合剂：每支装 10ml（每1ml 相当于饮片 0.27g）,False,table:140/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-C288A690920615D509BB780D,MED-2026-T310,小儿定喘口服液,,CHINESE_PATENT,MEDICATION,合剂：每 1ml 相当于饮片1.0g,False,table:140/row:10,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-B4738869D62A81B046A9D80C,MED-2026-T311,清宣止咳颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 10g,False,table:140/row:11,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0F41558436DD754B52FBAB08,MED-2026-T312,小儿消积止咳口服液,,CHINESE_PATENT,MEDICATION,合剂：每 1ml 相当于饮片1.0g,False,table:140/row:12,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-7DF54BD72F19FCC186B5A889,MED-2026-T313,小儿肺咳颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 2g 、3g、 6g,False,table:141/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
